,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type
103,SPY250530C00608000,2025-03-14 19:31:04+00:00,608.0,2.42,2.37,2.39,0.5500001,29.41177,565.0,389,0.14624877197265623,False,REGULAR,USD,CALL
104,SPY250530C00609000,2025-03-14 19:35:30+00:00,609.0,2.28,2.22,2.24,0.5799999,34.11764,37.0,911,0.14557739196777342,False,REGULAR,USD,CALL
105,SPY250530C00610000,2025-03-14 20:09:22+00:00,610.0,2.1,2.07,2.09,0.4899999,30.434776,420.0,1372,0.14478394287109375,False,REGULAR,USD,CALL
106,SPY250530C00611000,2025-03-14 19:41:12+00:00,611.0,1.95,1.94,1.95,0.36,22.64151,336.0,402,0.14402101104736326,False,REGULAR,USD,CALL
107,SPY250530C00612000,2025-03-14 19:43:59+00:00,612.0,1.87,1.81,1.82,0.45000005,31.690144,17.0,769,0.1433496310424805,False,REGULAR,USD,CALL
108,SPY250530C00613000,2025-03-14 14:29:37+00:00,613.0,1.46,1.68,1.7,0.00999999,0.68965447,2.0,282,0.14273928558349608,False,REGULAR,USD,CALL
109,SPY250530C00614000,2025-03-14 16:37:19+00:00,614.0,1.73,1.57,1.58,-0.18999994,-9.89583,22.0,123,0.1419763537597656,False,REGULAR,USD,CALL
110,SPY250530C00615000,2025-03-14 19:21:23+00:00,615.0,1.53,1.46,1.47,0.24000001,18.604652,62.0,806,0.14133549102783205,False,REGULAR,USD,CALL
111,SPY250530C00616000,2025-03-14 16:51:50+00:00,616.0,1.43,1.36,1.37,0.26999998,23.275862,20.0,190,0.14078618011474608,False,REGULAR,USD,CALL
112,SPY250530C00617000,2025-03-14 16:52:15+00:00,617.0,1.44,1.26,1.28,0.45000005,45.45455,6.0,748,0.1403284210205078,False,REGULAR,USD,CALL
113,SPY250530C00618000,2025-03-14 19:06:40+00:00,618.0,1.27,1.18,1.19,0.28999996,29.591831,5.0,804,0.1397791101074219,False,REGULAR,USD,CALL
114,SPY250530C00619000,2025-03-14 19:57:26+00:00,619.0,1.21,1.09,1.11,0.31000006,34.44445,9.0,196,0.13938238555908206,False,REGULAR,USD,CALL
115,SPY250530C00620000,2025-03-14 20:14:20+00:00,620.0,1.03,1.02,1.03,0.23999995,30.37974,186.0,5450,0.13886359191894532,False,REGULAR,USD,CALL
116,SPY250530C00621000,2025-03-14 20:00:58+00:00,621.0,1.0,0.94,0.96,0.20999998,26.582273,6.0,1612,0.13843635009765626,False,REGULAR,USD,CALL
117,SPY250530C00622000,2025-03-14 19:12:30+00:00,622.0,0.94,0.88,0.89,-0.14000005,-12.962967,143.0,417,0.13794807373046875,False,REGULAR,USD,CALL
118,SPY250530C00623000,2025-03-14 16:58:07+00:00,623.0,0.92,0.81,0.83,0.26,39.393936,71.0,16685,0.1376429010009766,False,REGULAR,USD,CALL
119,SPY250530C00624000,2025-03-14 13:58:47+00:00,624.0,0.82,0.76,0.78,0.120000005,17.142859,37.0,37,0.13758186645507814,False,REGULAR,USD,CALL
120,SPY250530C00625000,2025-03-14 20:09:34+00:00,625.0,0.71,0.7,0.72,0.109999955,18.333324,108.0,4664,0.13709359008789065,False,REGULAR,USD,CALL
121,SPY250530C00626000,2025-03-14 14:23:58+00:00,626.0,0.59,0.65,0.67,-0.08000004,-11.940305,10.0,223,0.13678841735839847,False,REGULAR,USD,CALL
122,SPY250530C00627000,2025-03-14 19:58:01+00:00,627.0,0.67,0.61,0.62,-0.14999998,-18.29268,2.0,211,0.13636117553710939,False,REGULAR,USD,CALL
123,SPY250530C00628000,2025-03-12 19:05:11+00:00,628.0,0.6,0.56,0.58,-0.109999955,-15.492952,8.0,85,0.1362391064453125,False,REGULAR,USD,CALL
124,SPY250530C00629000,2025-03-14 18:05:22+00:00,629.0,0.61,0.52,0.54,0.13000003,27.08334,1.0,268,0.1360560028076172,False,REGULAR,USD,CALL
125,SPY250530C00630000,2025-03-14 20:13:42+00:00,630.0,0.49,0.49,0.51,0.07000002,16.666674,230.0,3400,0.1362391064453125,False,REGULAR,USD,CALL
126,SPY250530C00631000,2025-03-13 17:03:15+00:00,631.0,0.46,0.45,0.47,0.030000001,6.9767447,2.0,749,0.13581186462402345,False,REGULAR,USD,CALL
127,SPY250530C00632000,2025-03-11 17:40:15+00:00,632.0,0.55,0.42,0.44,0.0,0.0,1.0,505,0.13575083007812502,False,REGULAR,USD,CALL
128,SPY250530C00633000,2025-03-10 20:00:34+00:00,633.0,0.68,0.39,0.41,0.0,0.0,299.0,464,0.13562876098632815,False,REGULAR,USD,CALL
129,SPY250530C00634000,2025-03-13 15:12:20+00:00,634.0,0.35,0.37,0.39,0.0,0.0,1.0,372,0.13599496826171875,False,REGULAR,USD,CALL
130,SPY250530C00635000,2025-03-14 16:12:38+00:00,635.0,0.39,0.34,0.36,0.059999973,18.18181,63.0,3418,0.13575083007812502,False,REGULAR,USD,CALL
131,SPY250530C00640000,2025-03-14 19:16:27+00:00,640.0,0.28,0.25,0.26,0.040000007,16.66667,137.0,7835,0.13599496826171875,False,REGULAR,USD,CALL
132,SPY250530C00645000,2025-03-14 18:30:46+00:00,645.0,0.22,0.18,0.2,0.03999999,22.222216,9.0,572,0.1374597973632813,False,REGULAR,USD,CALL
133,SPY250530C00650000,2025-03-14 20:07:43+00:00,650.0,0.14,0.14,0.15,-0.010000005,-6.66667,118.0,871,0.13868048828125001,False,REGULAR,USD,CALL
134,SPY250530C00655000,2025-03-13 14:20:16+00:00,655.0,0.12,0.11,0.12,0.0,0.0,10.0,526,0.14087773193359376,False,REGULAR,USD,CALL
135,SPY250530C00660000,2025-03-14 20:05:34+00:00,660.0,0.1,0.09,0.1,0.0,0.0,14.0,2130,0.14380739013671873,False,REGULAR,USD,CALL
136,SPY250530C00665000,2025-03-13 16:30:01+00:00,665.0,0.07,0.08,0.09,0.0,0.0,2.0,180,0.14795773925781253,False,REGULAR,USD,CALL
137,SPY250530C00670000,2025-03-13 18:31:11+00:00,670.0,0.08,0.06,0.07,0.009999998,14.285712,100.0,749,0.149422568359375,False,REGULAR,USD,CALL
138,SPY250530C00675000,2025-03-11 17:31:39+00:00,675.0,0.06,0.05,0.06,0.0,0.0,5.0,220,0.15235222656250003,False,REGULAR,USD,CALL
139,SPY250530C00680000,2025-03-14 18:17:00+00:00,680.0,0.06,0.05,0.06,0.0,0.0,11.0,2395,0.1577232666015625,False,REGULAR,USD,CALL
140,SPY250530C00685000,2025-03-14 13:30:00+00:00,685.0,0.04,0.04,0.05,0.0,0.0,2.0,217,0.1601646484375,False,REGULAR,USD,CALL
141,SPY250530C00690000,2025-03-13 16:30:22+00:00,690.0,0.05,0.04,0.05,0.0,0.0,14.0,1115,0.16553568847656253,False,REGULAR,USD,CALL
142,SPY250530C00695000,2025-03-13 13:52:47+00:00,695.0,0.03,0.03,0.04,0.0,0.0,1.0,225,0.16700051757812504,False,REGULAR,USD,CALL
143,SPY250530C00700000,2025-03-14 18:57:55+00:00,700.0,0.04,0.03,0.04,0.0,0.0,6.0,2685,0.17188328125000002,False,REGULAR,USD,CALL
144,SPY250530C00705000,2025-03-14 13:30:01+00:00,705.0,0.03,0.03,0.04,0.0,0.0,1.0,636,0.176766044921875,False,REGULAR,USD,CALL
145,SPY250530C00710000,2025-03-14 13:53:16+00:00,710.0,0.02,0.03,0.04,0.0,0.0,8.0,144,0.18164880859375,False,REGULAR,USD,CALL
146,SPY250530C00715000,2025-03-12 13:31:58+00:00,715.0,0.04,0.02,0.03,0.0,0.0,50.0,59,0.18164880859375,False,REGULAR,USD,CALL
147,SPY250530C00720000,2025-03-12 14:28:14+00:00,720.0,0.03,0.02,0.03,0.0,0.0,1.0,236,0.186531572265625,False,REGULAR,USD,CALL
0,SPY250530P00385000,2025-03-14 18:03:42+00:00,385.0,0.82,0.75,0.76,-0.19999999,-19.607841,112.0,1050,0.41712008666992184,False,REGULAR,USD,PUT
1,SPY250530P00390000,2025-03-14 16:15:14+00:00,390.0,0.89,0.79,0.8,-0.08000004,-8.247427,6.0,582,0.40808697387695314,False,REGULAR,USD,PUT
2,SPY250530P00395000,2025-03-13 17:46:12+00:00,395.0,0.92,0.84,0.85,-0.33999997,-26.984125,2.0,285,0.3996642065429688,False,REGULAR,USD,PUT
3,SPY250530P00400000,2025-03-14 18:53:31+00:00,400.0,0.89,0.89,0.9,-0.43000007,-32.575764,87.0,878,0.3909973010253906,False,REGULAR,USD,PUT
4,SPY250530P00405000,2025-03-13 14:37:48+00:00,405.0,1.13,0.94,0.95,0.0,0.0,2.0,212,0.38220832641601554,False,REGULAR,USD,PUT
5,SPY250530P00410000,2025-03-14 16:16:09+00:00,410.0,1.03,1.0,1.01,-0.5400001,-34.39491,16.0,199,0.37390762817382805,False,REGULAR,USD,PUT
6,SPY250530P00415000,2025-03-14 19:27:34+00:00,415.0,1.06,1.06,1.08,-0.4100001,-27.891163,39.0,308,0.36597313720703123,False,REGULAR,USD,PUT
7,SPY250530P00420000,2025-03-14 18:47:42+00:00,420.0,1.15,1.12,1.14,-0.42000008,-26.751596,10.0,662,0.35718416259765623,False,REGULAR,USD,PUT
8,SPY250530P00425000,2025-03-14 18:18:10+00:00,425.0,1.28,1.2,1.22,-0.34000003,-20.987658,30.0,167,0.34924967163085935,False,REGULAR,USD,PUT
9,SPY250530P00430000,2025-03-14 18:49:34+00:00,430.0,1.31,1.28,1.3,-0.5500001,-29.569897,3.0,278,0.34107104248046877,False,REGULAR,USD,PUT
10,SPY250530P00435000,2025-03-12 13:33:03+00:00,435.0,1.9,1.37,1.38,0.0,0.0,1.0,233,0.33264827514648443,False,REGULAR,USD,PUT
11,SPY250530P00440000,2025-03-14 18:17:00+00:00,440.0,1.47,1.46,1.48,-0.78999996,-34.955753,40.0,993,0.32483585327148434,False,REGULAR,USD,PUT
12,SPY250530P00445000,2025-03-14 19:57:46+00:00,445.0,1.52,1.57,1.59,-0.34000003,-18.279572,6.0,260,0.3171455004882812,False,REGULAR,USD,PUT
13,SPY250530P00450000,2025-03-14 17:22:01+00:00,450.0,1.77,1.69,1.71,-0.75,-29.761904,246.0,510,0.3094551477050781,False,REGULAR,USD,PUT
14,SPY250530P00455000,2025-03-14 15:57:36+00:00,455.0,1.92,1.83,1.85,-0.7600001,-28.358212,33.0,210,0.3020699676513672,False,REGULAR,USD,PUT
15,SPY250530P00460000,2025-03-14 20:11:40+00:00,460.0,1.99,2.0,2.01,-0.9100001,-31.379313,18.0,2152,0.2949899603271484,False,REGULAR,USD,PUT
16,SPY250530P00465000,2025-03-14 19:22:06+00:00,465.0,2.13,2.17,2.19,-0.9399998,-30.618889,3.0,202,0.28803202209472645,False,REGULAR,USD,PUT
17,SPY250530P00470000,2025-03-14 19:11:49+00:00,470.0,2.31,2.37,2.39,-1.06,-31.454006,10.0,697,0.28113511840820304,False,REGULAR,USD,PUT
18,SPY250530P00475000,2025-03-14 18:52:29+00:00,475.0,2.59,2.6,2.62,-1.1500001,-30.748665,15.0,17484,0.27448235290527345,False,REGULAR,USD,PUT
19,SPY250530P00480000,2025-03-14 19:46:07+00:00,480.0,2.86,2.85,2.88,-1.47,-33.949192,72.0,1174,0.268012691040039,False,REGULAR,USD,PUT
20,SPY250530P00485000,2025-03-13 19:24:33+00:00,485.0,3.26,3.15,3.18,-1.22,-27.232143,5.0,1631,0.26175665008544924,False,REGULAR,USD,PUT
21,SPY250530P00490000,2025-03-14 17:28:09+00:00,490.0,3.65,3.48,3.52,-1.5099998,-29.263561,47.0,770,0.2556531954956055,False,REGULAR,USD,PUT
22,SPY250530P00495000,2025-03-14 18:23:35+00:00,495.0,3.98,3.86,3.9,-1.46,-26.838238,33.0,295,0.2495497409057617,False,REGULAR,USD,PUT
23,SPY250530P00500000,2025-03-14 19:58:37+00:00,500.0,4.09,4.29,4.34,-2.0299997,-33.16993,264.0,2079,0.24375145904541018,False,REGULAR,USD,PUT
24,SPY250530P00505000,2025-03-14 14:08:33+00:00,505.0,5.12,4.78,4.83,-1.5999999,-23.809523,241.0,1856,0.23789214263916014,False,REGULAR,USD,PUT
25,SPY250530P00510000,2025-03-14 20:10:52+00:00,510.0,5.33,5.34,5.4,-2.67,-33.375,522.0,1616,0.23239903350830077,False,REGULAR,USD,PUT
26,SPY250530P00515000,2025-03-14 20:00:05+00:00,515.0,5.92,5.99,6.03,-3.46,-36.886993,412.0,3482,0.2267228207397461,False,REGULAR,USD,PUT
27,SPY250530P00520000,2025-03-14 20:14:42+00:00,520.0,6.7,6.7,6.75,-2.63,-28.18864,127.0,884,0.22126022888183594,False,REGULAR,USD,PUT
28,SPY250530P00525000,2025-03-14 18:52:02+00:00,525.0,7.45,7.51,7.57,-3.4899998,-31.90128,113.0,5508,0.21593496475219726,False,REGULAR,USD,PUT
29,SPY250530P00530000,2025-03-14 20:01:03+00:00,530.0,8.26,8.42,8.47,-3.3499994,-28.854433,216.0,1570,0.21036556243896481,False,REGULAR,USD,PUT
30,SPY250530P00535000,2025-03-14 19:25:11+00:00,535.0,9.18,9.44,9.51,-4.3099995,-31.949589,76.0,1979,0.2051318501281738,False,REGULAR,USD,PUT
31,SPY250530P00536000,2025-03-13 17:00:56+00:00,536.0,13.41,9.66,9.73,0.0,0.0,47.0,123,0.20404848693847655,False,REGULAR,USD,PUT
32,SPY250530P00537000,2025-03-14 19:34:55+00:00,537.0,9.64,9.88,9.95,-4.0199995,-29.428986,3.0,355,0.20291934783935545,False,REGULAR,USD,PUT
33,SPY250530P00538000,2025-03-14 15:24:14+00:00,538.0,10.48,10.11,10.18,-4.42,-29.66443,5.0,220,0.20183598464965818,False,REGULAR,USD,PUT
34,SPY250530P00539000,2025-03-13 19:19:40+00:00,539.0,13.95,10.34,10.42,0.0,0.0,18.0,582,0.20081365600585935,False,REGULAR,USD,PUT
35,SPY250530P00540000,2025-03-14 20:03:23+00:00,540.0,10.48,10.58,10.65,-4.34,-29.284752,717.0,4122,0.19959296508789062,False,REGULAR,USD,PUT
36,SPY250530P00541000,2025-03-14 16:23:27+00:00,541.0,11.28,10.83,10.9,-3.2800007,-22.527477,4.0,364,0.19855537780761717,False,REGULAR,USD,PUT
37,SPY250530P00542000,2025-03-13 19:48:22+00:00,542.0,12.73,11.08,11.15,-2.9400005,-18.761969,1.0,394,0.1974567559814453,False,REGULAR,USD,PUT
38,SPY250530P00543000,2025-03-14 18:18:28+00:00,543.0,11.66,11.33,11.41,-4.84,-29.333336,14.0,284,0.19640391006469726,False,REGULAR,USD,PUT
39,SPY250530P00544000,2025-03-14 18:18:28+00:00,544.0,11.95,11.59,11.67,-4.2400007,-26.189009,12.0,42,0.19527477096557616,False,REGULAR,USD,PUT
40,SPY250530P00545000,2025-03-14 19:40:48+00:00,545.0,11.22,11.86,11.94,-4.999999,-30.826136,58.0,1069,0.1941914077758789,False,REGULAR,USD,PUT
41,SPY250530P00546000,2025-03-14 16:56:09+00:00,546.0,12.16,12.13,12.21,-4.92,-28.805622,3.0,136,0.1930622686767578,False,REGULAR,USD,PUT
42,SPY250530P00547000,2025-03-14 16:10:44+00:00,547.0,12.89,12.41,12.49,-4.8100004,-27.175144,3.0,84,0.19194838821411137,False,REGULAR,USD,PUT
43,SPY250530P00548000,2025-03-14 19:59:00+00:00,548.0,11.98,12.7,12.78,-6.24,-34.248077,4.0,145,0.19088028366088866,False,REGULAR,USD,PUT
44,SPY250530P00549000,2025-03-14 18:44:10+00:00,549.0,12.83,12.99,13.07,-3.9799995,-23.67638,14.0,105,0.189735885925293,False,REGULAR,USD,PUT
45,SPY250530P00550000,2025-03-14 20:11:57+00:00,550.0,13.3,13.29,13.36,-4.589999,-25.656786,1043.0,3642,0.18853045364379883,False,REGULAR,USD,PUT
46,SPY250530P00551000,2025-03-14 18:33:39+00:00,551.0,13.55,13.6,13.68,-5.8,-29.97416,171.0,103,0.18756915954589842,False,REGULAR,USD,PUT
47,SPY250530P00552000,2025-03-14 18:30:17+00:00,552.0,13.44,13.91,13.99,-6.0199995,-30.935251,43.0,437,0.1864247618103027,False,REGULAR,USD,PUT
48,SPY250530P00553000,2025-03-14 20:02:29+00:00,553.0,14.08,14.23,14.31,-5.6100006,-28.491623,16.0,355,0.18531088134765622,False,REGULAR,USD,PUT
49,SPY250530P00554000,2025-03-14 19:57:40+00:00,554.0,13.86,14.56,14.64,-6.3200006,-31.31814,55.0,3702,0.18422751815795896,False,REGULAR,USD,PUT
50,SPY250530P00555000,2025-03-14 18:42:28+00:00,555.0,14.85,14.89,14.97,-5.75,-27.91262,90.0,998,0.18306786178588863,False,REGULAR,USD,PUT
51,SPY250530P00556000,2025-03-14 18:38:17+00:00,556.0,14.5,15.23,15.32,-6.549999,-31.116386,118.0,489,0.1820302745056152,False,REGULAR,USD,PUT
52,SPY250530P00557000,2025-03-14 19:35:10+00:00,557.0,15.3,15.58,15.68,-6.0600004,-28.370789,56.0,488,0.1810079458618164,False,REGULAR,USD,PUT
53,SPY250530P00558000,2025-03-14 19:27:08+00:00,558.0,15.18,15.94,16.04,-5.8199997,-27.714285,151.0,1270,0.17992458267211914,False,REGULAR,USD,PUT
54,SPY250530P00559000,2025-03-14 20:09:22+00:00,559.0,16.2,16.31,16.4,-6.2199993,-27.743084,47.0,398,0.1787496676635742,False,REGULAR,USD,PUT
55,SPY250530P00560000,2025-03-14 20:14:17+00:00,560.0,16.71,16.68,16.77,-5.9900017,-26.38767,408.0,1998,0.17760526992797854,False,REGULAR,USD,PUT
56,SPY250530P00561000,2025-03-14 19:34:32+00:00,561.0,16.73,17.07,17.17,-6.5699997,-28.197426,44.0,428,0.17667449310302735,False,REGULAR,USD,PUT
57,SPY250530P00562000,2025-03-14 20:06:01+00:00,562.0,17.22,17.46,17.56,-6.460001,-27.280409,81.0,1028,0.17554535400390625,False,REGULAR,USD,PUT
58,SPY250530P00563000,2025-03-14 17:04:29+00:00,563.0,16.96,17.86,17.96,-7.1000004,-29.509562,14.0,16257,0.1744467321777344,True,REGULAR,USD,PUT
59,SPY250530P00564000,2025-03-14 17:17:11+00:00,564.0,18.12,18.28,18.37,-6.83,-27.374748,1.0,290,0.1733481103515625,True,REGULAR,USD,PUT
60,SPY250530P00565000,2025-03-14 19:54:41+00:00,565.0,17.78,18.69,18.79,-7.7199993,-30.274508,31.0,2174,0.17228000579833985,True,REGULAR,USD,PUT
61,SPY250530P00566000,2025-03-13 18:49:49+00:00,566.0,23.8,19.12,19.23,0.0,0.0,237.0,207,0.17130345306396483,True,REGULAR,USD,PUT
62,SPY250530P00567000,2025-03-14 19:29:20+00:00,567.0,19.33,19.56,19.67,-5.9699993,-23.596836,12.0,280,0.17023534851074223,True,REGULAR,USD,PUT
63,SPY250530P00568000,2025-03-14 19:55:32+00:00,568.0,19.06,20.01,20.12,-8.140001,-29.926476,90.0,449,0.16918250259399414,True,REGULAR,USD,PUT
64,SPY250530P00569000,2025-03-14 16:58:40+00:00,569.0,20.52,20.47,20.58,-6.4300003,-23.859,82.0,200,0.1681296566772461,True,REGULAR,USD,PUT
65,SPY250530P00570000,2025-03-14 19:54:41+00:00,570.0,20.05,20.94,21.05,-7.300001,-26.691046,219.0,2672,0.1670920693969727,True,REGULAR,USD,PUT
66,SPY250530P00571000,2025-03-14 19:59:50+00:00,571.0,20.64,21.42,21.53,-5.790001,-21.906927,55.0,1084,0.16603922348022465,True,REGULAR,USD,PUT
67,SPY250530P00572000,2025-03-14 17:03:06+00:00,572.0,21.76,20.07,23.09,-4.33,-16.596395,50.0,239,0.1756063885498047,True,REGULAR,USD,PUT
68,SPY250530P00573000,2025-03-13 18:50:33+00:00,573.0,24.48,20.57,23.59,-3.6200008,-12.882565,2.0,166,0.17461457717895512,True,REGULAR,USD,PUT
69,SPY250530P00574000,2025-03-07 14:34:49+00:00,574.0,28.45,21.08,24.17,0.0,0.0,6.0,375,0.17432466308593753,True,REGULAR,USD,PUT
70,SPY250530P00575000,2025-03-14 18:53:13+00:00,575.0,23.09,21.6,24.65,-8.299999,-26.441542,20.0,1243,0.17295138580322267,True,REGULAR,USD,PUT
71,SPY250530P00576000,2025-03-13 18:03:54+00:00,576.0,24.4,22.22,25.18,-7.0,-22.292994,5.0,5093,0.1719748330688477,True,REGULAR,USD,PUT
72,SPY250530P00577000,2025-03-11 14:54:54+00:00,577.0,29.57,22.69,25.74,0.0,0.0,2.0,728,0.1712119012451172,True,REGULAR,USD,PUT
73,SPY250530P00578000,2025-03-13 20:03:54+00:00,578.0,31.75,23.25,26.34,0.0,0.0,6.0,366,0.17076940078735353,True,REGULAR,USD,PUT
74,SPY250530P00579000,2025-03-13 18:49:49+00:00,579.0,31.14,23.83,26.89,0.0,0.0,5.0,913,0.1697165548706055,True,REGULAR,USD,PUT
75,SPY250530P00580000,2025-03-14 18:10:26+00:00,580.0,26.35,24.41,27.47,-8.659998,-24.735785,80.0,3620,0.168877329864502,True,REGULAR,USD,PUT
76,SPY250530P00581000,2025-03-13 19:02:22+00:00,581.0,32.52,25.02,28.08,0.0,0.0,16.0,332,0.16825172576904301,True,REGULAR,USD,PUT
77,SPY250530P00582000,2025-03-14 19:11:22+00:00,582.0,26.69,25.63,28.74,-9.460001,-26.168743,25.0,235,0.1680533634948731,True,REGULAR,USD,PUT
78,SPY250530P00583000,2025-03-14 17:19:46+00:00,583.0,28.49,26.26,29.34,-5.4100018,-15.958707,1.0,172,0.1671225866699219,True,REGULAR,USD,PUT
79,SPY250530P00584000,2025-03-13 15:38:03+00:00,584.0,35.49,26.9,30.02,0.0,0.0,1.0,1620,0.16697000030517584,True,REGULAR,USD,PUT
80,SPY250530P00585000,2025-03-13 19:43:25+00:00,585.0,29.39,27.55,30.66,-8.75,-22.941793,1.0,1710,0.1662681030273438,True,REGULAR,USD,PUT
81,SPY250530P00586000,2025-03-14 17:28:26+00:00,586.0,30.59,28.21,31.3,-8.189999,-21.119131,1.0,752,0.16547465393066407,True,REGULAR,USD,PUT
82,SPY250530P00587000,2025-03-11 17:14:20+00:00,587.0,38.24,28.89,31.99,0.0,0.0,1.0,382,0.1651389639282227,True,REGULAR,USD,PUT
83,SPY250530P00588000,2025-03-12 15:05:02+00:00,588.0,38.0,29.59,32.72,0.0,0.0,7.0,621,0.1651694812011719,True,REGULAR,USD,PUT
84,SPY250530P00589000,2025-03-13 14:18:00+00:00,589.0,35.3,30.29,33.42,0.0,0.0,1.0,276,0.16475749801635742,True,REGULAR,USD,PUT
85,SPY250530P00590000,2025-03-13 20:03:10+00:00,590.0,31.57,31.01,34.05,-9.279999,-22.717257,1.0,1416,0.16342999664306646,True,REGULAR,USD,PUT
86,SPY250530P00591000,2025-03-13 16:53:07+00:00,591.0,40.84,31.74,34.88,0.0,0.0,1.0,200,0.16436077346801758,True,REGULAR,USD,PUT
87,SPY250530P00592000,2025-03-13 20:00:23+00:00,592.0,42.01,32.49,35.63,0.0,0.0,9.0,247,0.16425396301269532,True,REGULAR,USD,PUT
88,SPY250530P00593000,2025-03-13 14:40:59+00:00,593.0,39.52,33.25,36.4,0.0,0.0,7.0,221,0.16431499755859375,True,REGULAR,USD,PUT
89,SPY250530P00594000,2025-03-12 19:55:00+00:00,594.0,37.09,34.02,37.15,0.0,0.0,3.0,293,0.16404034210205082,True,REGULAR,USD,PUT
90,SPY250530P00595000,2025-03-14 19:44:53+00:00,595.0,35.86,34.8,37.92,-8.259998,-18.721666,30.0,895,0.16394879028320314,True,REGULAR,USD,PUT
91,SPY250530P00596000,2025-03-13 15:29:25+00:00,596.0,43.77,35.6,38.72,0.0,0.0,8.0,176,0.16411663528442383,True,REGULAR,USD,PUT
92,SPY250530P00597000,2025-03-10 17:47:10+00:00,597.0,40.51,36.41,39.56,0.25999832,0.6459586,1.0,153,0.1647422393798828,True,REGULAR,USD,PUT
93,SPY250530P00598000,2025-03-14 19:44:53+00:00,598.0,38.32,37.28,40.38,-8.52,-18.189583,30.0,387,0.1650321534729004,True,REGULAR,USD,PUT
94,SPY250530P00599000,2025-03-11 19:08:20+00:00,599.0,40.25,38.11,41.19,0.0,0.0,1.0,83,0.16510844665527347,True,REGULAR,USD,PUT
95,SPY250530P00600000,2025-03-14 16:32:29+00:00,600.0,39.05,38.96,42.05,-10.25,-20.791075,13.0,1164,0.1658103439331055,True,REGULAR,USD,PUT
96,SPY250530P00601000,2025-03-14 14:44:33+00:00,601.0,42.73,39.82,42.91,0.45000076,1.0643349,2.0,162,0.16642068939208987,True,REGULAR,USD,PUT
97,SPY250530P00602000,2025-03-14 15:41:41+00:00,602.0,41.86,40.68,43.78,-10.77,-20.463614,1.0,138,0.16715310394287114,True,REGULAR,USD,PUT
98,SPY250530P00603000,2025-03-12 13:33:50+00:00,603.0,42.5,41.54,44.67,0.0,0.0,2.0,111,0.1680686221313477,True,REGULAR,USD,PUT
99,SPY250530P00604000,2025-03-13 13:38:03+00:00,604.0,47.23,42.41,45.55,0.0,0.0,1.0,196,0.16880103668212892,True,REGULAR,USD,PUT
100,SPY250530P00605000,2025-03-14 14:50:21+00:00,605.0,47.44,43.3,46.47,-2.2299995,-4.4896307,10.0,642,0.1700827621459961,True,REGULAR,USD,PUT
101,SPY250530P00606000,2025-03-13 17:17:54+00:00,606.0,56.49,44.26,47.38,0.0,0.0,7.0,113,0.17118138397216798,True,REGULAR,USD,PUT
102,SPY250530P00607000,2025-03-13 19:43:25+00:00,607.0,56.83,45.15,48.31,0.0,0.0,3.0,156,0.1725241439819336,True,REGULAR,USD,PUT
103,SPY250530P00608000,2025-03-14 15:18:28+00:00,608.0,49.1,46.1,49.23,-6.6800003,-11.975619,1.0,325,0.1736532830810547,True,REGULAR,USD,PUT
104,SPY250530P00609000,2025-03-13 17:20:49+00:00,609.0,58.84,47.03,50.15,0.0,0.0,12.0,170,0.1747824221801758,True,REGULAR,USD,PUT
105,SPY250530P00610000,2025-03-14 19:03:10+00:00,610.0,49.73,47.98,51.1,-9.93,-16.644318,30.0,491,0.17633880310058597,True,REGULAR,USD,PUT
106,SPY250530P00611000,2025-03-11 17:02:56+00:00,611.0,56.83,48.94,52.05,0.0,0.0,2.0,121,0.17786466674804688,True,REGULAR,USD,PUT
107,SPY250530P00612000,2025-03-13 19:43:25+00:00,612.0,61.8,49.91,53.01,0.0,0.0,1.0,93,0.1795125994873047,True,REGULAR,USD,PUT
108,SPY250530P00613000,2025-03-13 17:20:49+00:00,613.0,62.76,50.88,53.95,0.0,0.0,2.0,509,0.1808248422241211,True,REGULAR,USD,PUT
109,SPY250530P00614000,2025-03-11 17:14:20+00:00,614.0,61.19,51.85,54.98,0.0,0.0,1.0,24,0.18354087951660153,True,REGULAR,USD,PUT
110,SPY250530P00615000,2025-03-13 19:46:45+00:00,615.0,64.95,52.83,55.95,0.0,0.0,3.0,363,0.18531088134765622,True,REGULAR,USD,PUT
111,SPY250530P00616000,2025-03-11 17:02:56+00:00,616.0,61.55,53.81,56.93,0.0,0.0,3.0,21,0.18720295227050782,True,REGULAR,USD,PUT
112,SPY250530P00617000,2025-03-05 18:02:12+00:00,617.0,38.66,54.8,57.91,0.0,0.0,4.0,997,0.1890645059204102,True,REGULAR,USD,PUT
113,SPY250530P00618000,2025-03-14 19:03:10+00:00,618.0,57.33,55.78,58.9,31.380001,120.92485,25.0,249,0.1911091632080078,True,REGULAR,USD,PUT
114,SPY250530P00619000,2025-02-24 15:33:43+00:00,619.0,26.58,56.78,59.87,0.0,0.0,100.0,101,0.19278761322021482,True,REGULAR,USD,PUT
115,SPY250530P00620000,2025-03-14 16:31:47+00:00,620.0,60.7,57.77,60.87,15.459999,34.173294,2.0,182,0.19495433959960937,True,REGULAR,USD,PUT
116,SPY250530P00621000,2025-02-24 16:36:57+00:00,621.0,25.14,58.76,61.85,0.0,0.0,51.0,14,0.19678537597656248,True,REGULAR,USD,PUT
